date,accX,accY,accZ,gyrX,gyrY,gyrZ,p2p,posture,postureLbl
"2017-11-02 13:56:56 +0000",11496,-2936,11624,23,23,12,0,0,SitNok
"2017-11-02 13:56:56 +0000",11528,-2844,11624,25,19,11,0,0,SitNok
"2017-11-02 13:56:56 +0000",11532,-2928,11700,23,21,14,0,0,SitNok
"2017-11-02 13:56:56 +0000",11584,-2872,11552,19,22,13,0,0,SitNok
"2017-11-02 13:56:56 +0000",11528,-2860,11616,23,23,1,0,0,SitNok
"2017-11-02 13:56:56 +0000",11572,-2816,11672,16,39,0,0,0,SitNok
"2017-11-02 13:56:56 +0000",11464,-2836,11632,0,20,1,0,0,SitNok
"2017-11-02 13:56:56 +0000",11604,-2844,11696,3,22,12,0,0,SitNok
"2017-11-02 13:56:57 +0000",11604,-3052,11524,6,15,15,0,0,SitNok
"2017-11-02 13:56:57 +0000",11656,-3020,11528,34,11,28,0,0,SitNok
"2017-11-02 13:56:57 +0000",11600,-2932,11776,51,23,32,0,0,SitNok
"2017-11-02 13:56:57 +0000",11480,-2720,11708,39,21,1,0,0,SitNok
"2017-11-02 13:56:57 +0000",11456,-2836,11824,16,26,255,0,0,SitNok
"2017-11-02 13:56:57 +0000",11524,-2884,11668,5,12,18,0,0,SitNok
"2017-11-02 13:56:57 +0000",11612,-2824,11620,21,16,21,0,0,SitNok
"2017-11-02 13:56:57 +0000",11468,-2876,11608,31,25,10,0,0,SitNok
"2017-11-02 13:56:57 +0000",11512,-2860,11768,15,15,5,0,0,SitNok
"2017-11-02 13:56:58 +0000",11508,-2880,11540,18,16,11,0,0,SitNok
"2017-11-02 13:56:58 +0000",11408,-2792,11844,16,14,15,0,0,SitNok
"2017-11-02 13:56:58 +0000",11660,-2984,11484,9,10,22,0,0,SitNok
"2017-11-02 13:56:58 +0000",11556,-2780,11828,19,28,0,0,0,SitNok
"2017-11-02 13:56:58 +0000",11660,-3000,11596,34,25,10,0,0,SitNok
"2017-11-02 13:56:58 +0000",11496,-2888,11728,13,20,2,0,0,SitNok
"2017-11-02 13:56:58 +0000",11536,-2808,11748,27,17,15,0,0,SitNok
"2017-11-02 13:56:58 +0000",11500,-2848,11752,15,15,10,0,0,SitNok
"2017-11-02 13:56:58 +0000",11628,-2768,11708,14,10,10,0,0,SitNok
"2017-11-02 13:56:58 +0000",11672,-2928,11460,16,15,22,0,0,SitNok
"2017-11-02 13:56:59 +0000",11516,-2848,11692,18,24,15,0,0,SitNok
"2017-11-02 13:56:59 +0000",11612,-2992,11580,19,1,24,0,0,SitNok
"2017-11-02 13:56:59 +0000",11556,-2900,11588,31,27,18,0,0,SitNok
"2017-11-02 13:56:59 +0000",11548,-2792,11736,13,20,6,0,0,SitNok
"2017-11-02 13:56:59 +0000",11588,-2816,11764,20,18,3,0,0,SitNok
"2017-11-02 13:56:59 +0000",11560,-2840,11568,25,20,14,0,0,SitNok
"2017-11-02 13:56:59 +0000",11580,-2888,11736,20,14,18,0,0,SitNok
"2017-11-02 13:56:59 +0000",11624,-2840,11692,26,23,11,0,0,SitNok
"2017-11-02 13:56:59 +0000",11520,-2860,11736,19,19,9,0,0,SitNok
"2017-11-02 13:56:59 +0000",11588,-2864,11680,21,17,14,0,0,SitNok
"2017-11-02 13:57:00 +0000",11520,-2876,11604,22,22,11,0,0,SitNok
"2017-11-02 13:57:00 +0000",11608,-2832,11648,19,18,2,0,0,SitNok
"2017-11-02 13:57:00 +0000",11596,-2856,11652,24,17,11,0,0,SitNok
"2017-11-02 13:57:00 +0000",11616,-2780,11632,21,15,15,0,0,SitNok
"2017-11-02 13:57:00 +0000",11636,-2768,11652,21,18,12,0,0,SitNok
"2017-11-02 13:57:00 +0000",11488,-2820,11772,25,19,13,0,0,SitNok
"2017-11-02 13:57:00 +0000",11420,-2824,11584,29,33,19,0,0,SitNok
"2017-11-02 13:57:00 +0000",11516,-2796,11720,21,43,18,0,0,SitNok
"2017-11-02 13:57:00 +0000",11420,-2760,11788,13,45,8,0,0,SitNok
"2017-11-02 13:57:01 +0000",11564,-2920,11592,5,35,254,0,0,SitNok
"2017-11-02 13:57:01 +0000",11412,-2888,11748,13,24,3,0,0,SitNok
"2017-11-02 13:57:01 +0000",11476,-2984,11628,6,11,3,0,0,SitNok
"2017-11-02 13:57:01 +0000",11580,-2832,11712,23,7,0,0,0,SitNok
"2017-11-02 13:57:01 +0000",11504,-2992,11740,47,-7,11,0,0,SitNok
"2017-11-02 13:57:01 +0000",11660,-2248,11872,45,34,239,0,0,SitNok
"2017-11-02 13:57:01 +0000",11280,-2036,12020,-101,46,170,0,0,SitNok
"2017-11-02 13:57:02 +0000",11272,-3212,11936,-125,35,104,0,0,SitNok
