date,accX,accY,accZ,gyrX,gyrY,gyrZ,posture,postureLbl
"2017-10-15 16:08:29 +0000",16288,2268,-708,227,30,183,0,4
"2017-10-15 16:08:29 +0000",16320,2848,-472,195,35,181,0,4
"2017-10-15 16:08:29 +0000",16436,2752,-476,127,32,219,0,4
"2017-10-15 16:08:29 +0000",16244,2880,-676,92,8,250,0,4
"2017-10-15 16:08:30 +0000",16400,2772,-616,42,-24,12,0,4
"2017-10-15 16:08:30 +0000",16260,2888,-616,4,-7,10,0,4
"2017-10-15 16:08:30 +0000",16392,2816,-592,-35,-7,254,0,4
"2017-10-15 16:08:30 +0000",16404,2684,-840,-61,13,255,0,4
"2017-10-15 16:08:30 +0000",16248,2668,-896,-76,12,4,0,4
"2017-10-15 16:08:30 +0000",16324,2672,-792,-86,4,12,0,4
"2017-10-15 16:08:30 +0000",16368,2416,-676,-38,13,7,0,4
"2017-10-15 16:08:30 +0000",16324,2560,-752,-24,19,3,0,4
"2017-10-15 16:08:30 +0000",16376,2420,-716,21,12,9,0,4
"2017-10-15 16:08:31 +0000",16272,2660,-632,31,22,11,0,4
"2017-10-15 16:08:31 +0000",16284,2384,-752,53,7,26,0,4
"2017-10-15 16:08:31 +0000",16376,2496,-708,67,-20,20,0,4
"2017-10-15 16:08:31 +0000",16440,2456,-616,61,-7,29,0,4
"2017-10-15 16:08:31 +0000",16384,2464,-904,64,-13,15,0,4
"2017-10-15 16:08:31 +0000",16408,2496,-732,56,-8,2,0,4
"2017-10-15 16:08:31 +0000",16472,2488,-852,43,-9,0,0,4
"2017-10-15 16:08:31 +0000",16496,2396,-824,42,-3,9,0,4
"2017-10-15 16:08:31 +0000",16312,2400,-960,48,22,249,0,4
"2017-10-15 16:08:31 +0000",16328,2236,-1016,85,-31,17,0,4
"2017-10-15 16:08:32 +0000",16628,2708,-1144,54,-16,22,0,4
"2017-10-15 16:08:32 +0000",16436,2720,-1116,-33,36,16,0,4
"2017-10-15 16:08:32 +0000",16352,2300,-1172,-48,37,24,0,4
"2017-10-15 16:08:32 +0000",16348,2124,-784,-44,80,34,0,4
"2017-10-15 16:08:32 +0000",16260,2048,-816,-26,65,21,0,4
"2017-10-15 16:08:32 +0000",16188,2044,-748,12,4,20,0,4
"2017-10-15 16:08:32 +0000",16620,2092,-764,22,-6,7,0,4
"2017-10-15 16:08:32 +0000",16364,2176,-812,19,36,243,0,4
"2017-10-15 16:08:32 +0000",16592,2052,-748,34,66,237,0,4
"2017-10-15 16:08:32 +0000",16360,2344,-568,50,87,229,0,4
"2017-10-15 16:08:33 +0000",16380,2416,-260,53,82,229,0,4
"2017-10-15 16:08:33 +0000",16296,2396,-20,51,67,196,0,4
"2017-10-15 16:08:33 +0000",16324,2536,-136,37,26,184,0,4
"2017-10-15 16:08:33 +0000",16340,3048,-32,0,-17,156,0,4
"2017-10-15 16:08:33 +0000",16292,3228,116,-43,-47,206,0,4
"2017-10-15 16:08:33 +0000",16144,2740,-560,-34,-180,50,0,4
"2017-10-15 16:08:33 +0000",17012,3072,-628,-160,-64,28,0,4
"2017-10-15 16:08:33 +0000",16148,2860,-1000,-202,58,253,0,4
"2017-10-15 16:08:33 +0000",16268,2380,-884,-137,65,252,0,4
"2017-10-15 16:08:34 +0000",16252,2856,-484,-112,36,240,0,4
"2017-10-15 16:08:34 +0000",16220,2896,-472,-134,16,246,0,4
"2017-10-15 16:08:34 +0000",16556,2496,-732,-95,-11,12,0,4
"2017-10-15 16:08:34 +0000",16408,2692,-472,-88,13,12,0,4
"2017-10-15 16:08:34 +0000",16428,3008,-564,-100,36,6,0,4
"2017-10-15 16:08:34 +0000",16356,2996,-248,-146,79,10,0,4
"2017-10-15 16:08:34 +0000",16076,2416,-216,-137,26,31,0,4
"2017-10-15 16:08:34 +0000",16484,2364,-156,-77,-27,39,0,4
"2017-10-15 16:08:34 +0000",16328,2448,-256,-28,-31,31,0,4
"2017-10-15 16:08:34 +0000",16424,2212,-196,32,-13,12,0,4
"2017-10-15 16:08:35 +0000",16356,2448,-392,91,2,2,0,4
"2017-10-15 16:08:35 +0000",16352,2592,-372,115,5,254,0,4
"2017-10-15 16:08:35 +0000",16368,2488,-560,127,7,13,0,4
"2017-10-15 16:08:35 +0000",16320,2580,-452,124,10,18,0,4
"2017-10-15 16:08:35 +0000",16344,2268,-576,126,-5,251,0,4
"2017-10-15 16:08:35 +0000",16388,2576,-572,139,-1,248,0,4
"2017-10-15 16:08:35 +0000",16244,2324,-604,156,-1,245,0,4
"2017-10-15 16:08:35 +0000",16208,2320,-920,230,3,220,0,4
"2017-10-15 16:08:35 +0000",16768,2908,-996,214,-38,188,0,4
"2017-10-15 16:08:36 +0000",16408,3452,-692,106,77,169,0,4
"2017-10-15 16:08:36 +0000",16092,3040,-540,71,110,156,0,4
"2017-10-15 16:08:36 +0000",16148,3448,-220,18,65,197,0,4
"2017-10-15 16:08:36 +0000",16108,3648,-148,-75,-5,239,0,4
"2017-10-15 16:08:36 +0000",16160,3288,-304,-170,-51,62,0,4
"2017-10-15 16:08:36 +0000",15908,2684,-492,-132,-80,90,0,4
"2017-10-15 16:08:36 +0000",16336,2520,-920,-28,-107,104,0,4
"2017-10-15 16:08:36 +0000",16872,2108,-1480,162,-137,106,0,4
"2017-10-15 16:08:36 +0000",16392,2596,-1096,308,16,84,0,4
"2017-10-15 16:08:36 +0000",15936,2220,-1236,362,83,123,0,4
"2017-10-15 16:08:37 +0000",16176,2104,-1520,386,-81,140,0,4
"2017-10-15 16:08:37 +0000",16496,2284,-1632,378,-132,203,0,4
"2017-10-15 16:08:37 +0000",16164,1808,-1816,368,-43,185,0,4
"2017-10-15 16:08:37 +0000",16444,1276,-2172,343,70,147,0,4
"2017-10-15 16:08:37 +0000",16248,812,-1832,317,158,174,0,4
"2017-10-15 16:08:37 +0000",16380,264,-1536,349,128,119,0,4
"2017-10-15 16:08:37 +0000",16348,-172,-1024,372,133,104,0,4
"2017-10-15 16:08:37 +0000",16276,-44,-544,329,186,124,0,4
"2017-10-15 16:08:37 +0000",15852,-1860,-892,446,94,87,0,4
"2017-10-15 16:08:38 +0000",17588,-1364,-808,556,73,115,0,4
"2017-10-15 16:08:38 +0000",16628,-1180,-808,477,-11,142,0,4
"2017-10-15 16:08:38 +0000",16660,-760,44,295,99,242,0,4
"2017-10-15 16:08:38 +0000",16300,-1268,144,-80,226,222,0,4
"2017-10-15 16:08:38 +0000",15876,-2036,132,-203,156,189,0,4
"2017-10-15 16:08:38 +0000",16020,-2416,156,-307,37,147,0,4
"2017-10-15 16:08:38 +0000",16564,-3024,-60,-331,22,121,0,4
"2017-10-15 16:08:38 +0000",16600,-2236,404,-363,206,71,0,4
"2017-10-15 16:08:38 +0000",16132,-2944,444,-525,224,218,0,4
"2017-10-15 16:08:38 +0000",15764,-4048,508,-407,130,221,0,4
"2017-10-15 16:08:39 +0000",16036,-4216,308,-223,8,180,0,4
"2017-10-15 16:08:39 +0000",16024,-4084,488,-49,-49,115,0,4
"2017-10-15 16:08:39 +0000",16720,-3676,832,-43,-4,73,0,4
"2017-10-15 16:08:39 +0000",15940,-2496,696,5,-47,206,0,4
"2017-10-15 16:08:39 +0000",15948,-264,676,-50,-49,90,0,4
"2017-10-15 16:08:39 +0000",15684,204,816,-280,-76,129,0,4
"2017-10-15 16:08:39 +0000",18420,2884,-104,-734,-144,219,0,4
"2017-10-15 16:08:39 +0000",16300,2684,-1232,-1128,-178,56,0,4
"2017-10-15 16:08:39 +0000",15584,2940,-1424,-1481,-187,76,0,4
"2017-10-15 16:08:43 +0000",15536,2888,-5036,-231,231,105,0,5
"2017-10-15 16:08:43 +0000",14644,3728,-4132,-453,158,212,0,5
"2017-10-15 16:08:43 +0000",15628,1784,-3128,-523,13,142,0,5
"2017-10-15 16:08:43 +0000",17972,88,-2476,-292,63,148,0,5
"2017-10-15 16:08:43 +0000",16160,348,-3124,-470,-7,85,0,5
"2017-10-15 16:08:43 +0000",15216,-424,-2852,-537,-41,17,0,5
"2017-10-15 16:08:44 +0000",16000,-680,-3696,-514,-168,26,0,5
"2017-10-15 16:08:44 +0000",16524,-1084,-4700,-570,-193,245,0,5
"2017-10-15 16:08:44 +0000",15752,-1608,-4860,-376,-69,249,0,5
"2017-10-15 16:08:44 +0000",15680,-2600,-6068,-134,-175,156,0,5
"2017-10-15 16:08:44 +0000",14812,-2160,-6044,148,35,6,0,5
"2017-10-15 16:08:44 +0000",14992,-1912,-6592,377,123,159,0,5
"2017-10-15 16:08:44 +0000",14308,-2864,-6256,478,245,195,0,5
"2017-10-15 16:08:44 +0000",15992,-508,-3612,364,344,236,0,5
"2017-10-15 16:08:44 +0000",19792,996,-976,35,420,13,0,5
"2017-10-15 16:08:44 +0000",16208,4576,-732,-219,144,73,0,5
"2017-10-15 16:08:45 +0000",15744,1820,-1060,-691,189,79,0,5
"2017-10-15 16:08:45 +0000",16328,1368,-1344,-477,6,149,0,5
"2017-10-15 16:08:45 +0000",17224,532,-2616,-115,-112,177,0,5
"2017-10-15 16:08:45 +0000",15672,1040,-3156,210,-148,249,0,5
"2017-10-15 16:08:45 +0000",15820,1296,-3548,381,47,247,0,5
"2017-10-15 16:08:45 +0000",15240,2464,-3308,463,-15,12,0,5
"2017-10-15 16:08:45 +0000",16732,1076,-3780,410,-41,109,0,5
"2017-10-15 16:08:45 +0000",16816,1388,-1444,242,-224,137,0,5
"2017-10-15 16:08:45 +0000",13640,-80,-1576,-187,-334,1,0,5
"2017-10-15 16:08:46 +0000",18308,-3040,-3364,37,-104,175,0,5
"2017-10-15 16:08:46 +0000",15416,-1420,-4596,636,39,89,0,5
"2017-10-15 16:08:46 +0000",14772,-1208,-4532,789,58,77,0,5
"2017-10-15 16:08:46 +0000",15836,0,-4988,809,31,237,0,5
"2017-10-15 16:08:46 +0000",14452,-844,-5180,886,87,158,0,5
"2017-10-15 16:08:46 +0000",17792,364,-3752,908,71,40,0,5
"2017-10-15 16:08:46 +0000",13724,1908,-1688,1164,-62,173,0,5
"2017-10-15 16:08:46 +0000",16492,3420,-2744,778,279,57,0,5
"2017-10-15 16:08:46 +0000",15576,3792,-3704,406,100,163,0,5
"2017-10-15 16:08:46 +0000",14992,3996,-3188,110,206,14,0,5
"2017-10-15 16:08:47 +0000",15684,2348,-3608,-71,44,5,0,5
"2017-10-15 16:08:47 +0000",22924,1984,-6756,-369,-334,170,0,5
"2017-10-15 16:08:47 +0000",13864,1536,-2336,-438,-327,49,0,5
"2017-10-15 16:08:47 +0000",17488,-2784,-2084,-878,61,50,0,5
"2017-10-15 16:08:47 +0000",15320,-1524,-4608,-551,-120,250,0,5
"2017-10-15 16:08:47 +0000",14672,-3220,-4420,-107,168,46,0,5
"2017-10-15 16:08:47 +0000",14816,-1304,-4088,-4,219,159,0,5
"2017-10-15 16:08:47 +0000",20908,-748,-5632,258,-135,101,0,5
"2017-10-15 16:08:47 +0000",16068,-1916,-3620,517,-209,122,0,5
"2017-10-15 16:08:48 +0000",17572,2208,-2436,-16,228,205,0,5
"2017-10-15 16:08:48 +0000",15192,976,-3424,123,40,102,0,5
"2017-10-15 16:08:48 +0000",15212,1472,-3476,181,165,195,0,5
"2017-10-15 16:08:48 +0000",14828,1700,-3668,212,112,71,0,5
"2017-10-15 16:08:48 +0000",18032,1428,-4268,25,43,208,0,5
"2017-10-15 16:08:48 +0000",16652,812,-3692,-384,-227,229,0,5
"2017-10-15 16:08:48 +0000",15020,-2184,-1700,-580,-229,58,0,5
"2017-10-15 16:08:48 +0000",17588,-2868,-3664,-242,112,219,0,5
"2017-10-15 16:08:48 +0000",14152,-2372,-3460,130,43,177,0,5
"2017-10-15 16:08:48 +0000",14948,-1560,-4228,66,31,240,0,5
"2017-10-15 16:08:49 +0000",15928,-1668,-4592,64,8,80,0,5
"2017-10-15 16:08:49 +0000",15520,-2380,-5032,264,24,167,0,5
"2017-10-15 16:08:49 +0000",17000,-660,-4644,297,-140,115,0,5
"2017-10-15 16:08:49 +0000",15612,2496,-1796,363,5,62,0,5
"2017-10-15 16:08:49 +0000",15932,1432,-3272,270,136,208,0,5
"2017-10-15 16:08:49 +0000",15508,2552,-3116,168,66,39,0,5
"2017-10-15 16:08:49 +0000",14876,1948,-3596,-18,86,78,0,5
"2017-10-15 16:08:49 +0000",16468,1832,-3756,-124,58,246,0,5
"2017-10-15 16:08:49 +0000",17992,1900,-5248,-434,-144,144,0,5
"2017-10-15 16:08:50 +0000",17032,160,-3684,-341,-275,193,0,5
"2017-10-15 16:08:50 +0000",13856,-2112,-1952,-358,-31,42,0,5
"2017-10-15 16:08:50 +0000",17476,-2532,-3580,-216,-24,143,0,5
"2017-10-15 16:08:50 +0000",15696,-2052,-4532,18,1,198,0,5
"2017-10-15 16:08:50 +0000",14752,-2160,-4516,74,134,202,0,5
"2017-10-15 16:08:50 +0000",15284,-1600,-5220,237,11,56,0,5
"2017-10-15 16:08:50 +0000",14796,-1356,-5508,461,30,125,0,5
"2017-10-15 16:08:50 +0000",18832,-224,-4928,399,-1,59,0,5
"2017-10-15 16:08:50 +0000",14572,1772,-1916,530,34,72,0,5
"2017-10-15 16:08:50 +0000",17544,1144,-2816,287,193,125,0,5
"2017-10-15 16:08:51 +0000",14768,2436,-3876,348,30,210,0,5
"2017-10-15 16:08:51 +0000",16848,3848,-4648,-97,-38,98,0,5
"2017-10-15 16:08:51 +0000",15128,2456,-3812,-470,182,207,0,5
"2017-10-15 16:08:51 +0000",15164,1552,-4492,-578,30,78,0,5
"2017-10-15 16:08:51 +0000",19280,-260,-4192,-732,56,203,0,5
"2017-10-15 16:08:51 +0000",14468,1576,-3492,-1100,-316,71,0,5
"2017-10-15 16:08:51 +0000",16356,-2080,-2584,-1208,39,58,0,5
"2017-10-15 16:08:51 +0000",16244,-1460,-5024,-1061,36,234,0,5
"2017-10-15 16:08:51 +0000",14784,-2324,-4720,-920,-11,159,0,5
"2017-10-15 16:08:52 +0000",15636,-2656,-5068,-742,156,109,0,5
"2017-10-15 16:08:52 +0000",15160,-1736,-4564,-387,114,6,0,5
"2017-10-15 16:08:52 +0000",17756,-412,-4492,-32,-90,67,0,5
"2017-10-15 16:08:52 +0000",15804,168,-3388,-457,-150,10,0,5
"2017-10-15 16:08:52 +0000",17544,2916,-3048,-868,-70,212,0,5
"2017-10-15 16:08:52 +0000",15736,1420,-4384,-1281,87,172,0,5
"2017-10-15 16:08:52 +0000",16000,2044,-4744,-1414,45,86,0,5
"2017-10-15 16:08:52 +0000",15212,1604,-4840,-1588,141,180,0,5
"2017-10-15 16:08:52 +0000",15132,1812,-4160,-1647,112,6,0,5
"2017-10-15 16:08:52 +0000",16984,-1584,-4704,-1644,-84,146,0,5
"2017-10-15 16:08:53 +0000",17424,-424,-3428,-1632,82,146,0,5
"2017-10-15 16:08:53 +0000",14828,-2440,-4372,-1844,158,25,0,5
"2017-10-15 16:08:53 +0000",16244,-2236,-6272,-1789,-91,167,0,5
"2017-10-15 16:08:53 +0000",15576,-4156,-6132,-1590,-48,132,0,5
"2017-10-15 16:08:53 +0000",14804,-3652,-5796,-1079,114,36,0,5
"2017-10-15 16:08:53 +0000",15308,-2908,-6152,-642,124,169,0,5
"2017-10-15 16:08:53 +0000",15756,-1908,-3744,-342,69,74,0,5
"2017-10-15 16:08:53 +0000",16892,1156,-3100,-210,-69,244,0,5
"2017-10-15 16:08:53 +0000",18024,1508,-3724,-245,74,33,0,5
"2017-10-15 16:08:53 +0000",14036,1736,-3484,-140,95,234,0,5
"2017-10-15 16:08:54 +0000",15416,712,-4188,-227,498,213,0,5
"2017-10-15 16:08:54 +0000",15736,1828,-4104,57,84,25,0,5
"2017-10-15 16:08:54 +0000",15572,916,-3024,-191,193,55,0,5
"2017-10-15 16:08:54 +0000",19604,-1184,-3224,-402,-34,164,0,5
"2017-10-15 16:08:54 +0000",14728,288,-1388,-449,-150,34,0,5
"2017-10-15 16:08:54 +0000",16648,-2236,-556,-377,137,183,0,5
"2017-10-15 16:08:54 +0000",16404,-2208,-2808,-333,-129,140,0,5
"2017-10-15 16:08:54 +0000",15236,-3132,-3620,-235,-4,201,0,5
"2017-10-15 16:08:54 +0000",15384,-2596,-4220,83,54,100,0,5
"2017-10-15 16:08:55 +0000",16968,-2308,-4576,409,-77,211,0,5
"2017-10-15 16:08:55 +0000",17364,-1540,-3140,433,-102,189,0,5
"2017-10-15 16:08:55 +0000",15228,3208,-1208,427,-13,174,0,5
"2017-10-15 16:08:55 +0000",16576,1768,-2900,64,45,226,0,5
"2017-10-15 16:08:55 +0000",16496,1840,-3392,59,29,84,0,5
"2017-10-15 16:08:55 +0000",15744,1348,-3444,66,160,76,0,5
"2017-10-15 16:08:55 +0000",15724,1880,-3604,-160,56,205,0,5
"2017-10-15 16:08:55 +0000",15880,2160,-4140,-562,-13,47,0,5
"2017-10-15 16:08:55 +0000",18076,-644,-3740,-868,38,128,0,5
"2017-10-15 16:08:55 +0000",14008,-2172,-1136,-839,56,120,0,5
"2017-10-15 16:08:56 +0000",17716,-2836,-2688,-473,26,118,0,5
"2017-10-15 16:08:56 +0000",14480,-1916,-3752,-367,-146,217,0,5
"2017-10-15 16:08:56 +0000",16264,-3648,-3624,-81,92,222,0,5
"2017-10-15 16:08:56 +0000",15540,-988,-4676,166,52,152,0,5
"2017-10-15 16:08:56 +0000",14336,-2836,-4888,334,74,43,0,5
"2017-10-15 16:08:56 +0000",17932,400,-3268,498,-29,35,0,5
"2017-10-15 16:08:56 +0000",13512,-968,-3480,439,-156,95,0,5
"2017-10-15 16:08:56 +0000",15620,2580,-2052,375,190,247,0,5
"2017-10-15 16:08:56 +0000",16220,1700,-3032,298,-68,200,0,5
"2017-10-15 16:08:57 +0000",16456,956,-3444,267,143,253,0,5
"2017-10-15 16:08:57 +0000",16180,1884,-3584,221,175,49,0,5
"2017-10-15 16:08:57 +0000",16076,1356,-3684,-73,108,141,0,5
"2017-10-15 16:08:57 +0000",15520,1800,-3452,-415,34,209,0,5
"2017-10-15 16:08:57 +0000",17640,912,-3184,-482,-106,212,0,5
"2017-10-15 16:08:57 +0000",14296,-152,-2604,-733,-231,139,0,5
"2017-10-15 16:08:57 +0000",16572,-2496,-3096,-637,-85,199,0,5
"2017-10-15 16:08:57 +0000",16580,-2352,-4336,-204,-54,36,0,5
"2017-10-15 16:08:57 +0000",15096,-2408,-4444,172,72,184,0,5
"2017-10-15 16:08:57 +0000",15132,-1432,-4860,289,118,176,0,5
"2017-10-15 16:08:58 +0000",15704,-1280,-4988,352,30,83,0,5
"2017-10-15 16:08:58 +0000",14508,-2132,-5048,488,-21,8,0,5
"2017-10-15 16:08:58 +0000",17700,-620,-3496,609,-71,222,0,5
"2017-10-15 16:08:58 +0000",14972,584,-2324,645,-50,54,0,5
"2017-10-15 16:08:58 +0000",16852,2276,-3048,349,5,159,0,5
"2017-10-15 16:08:58 +0000",15572,1648,-3892,291,-5,152,0,5
"2017-10-15 16:08:58 +0000",16244,1428,-3960,204,147,225,0,5
"2017-10-15 16:08:58 +0000",15944,1964,-4180,131,157,102,0,5
"2017-10-15 16:08:58 +0000",15076,1328,-4176,-47,104,180,0,5
"2017-10-15 16:08:59 +0000",18332,1276,-4524,-366,-77,32,0,5
"2017-10-15 16:08:59 +0000",18744,-444,-3536,-273,-60,227,0,5
"2017-10-15 16:08:59 +0000",14744,-1020,-2604,-445,-82,53,0,5
"2017-10-15 16:08:59 +0000",16928,-2888,-3456,-314,66,116,0,5
"2017-10-15 16:08:59 +0000",15412,-1664,-4264,-68,-39,251,0,5
"2017-10-15 16:08:59 +0000",15596,-2420,-4680,65,52,241,0,5
"2017-10-15 16:08:59 +0000",15212,-1832,-5236,291,118,164,0,5
"2017-10-15 16:08:59 +0000",15512,-1364,-4760,462,133,39,0,5
"2017-10-15 16:08:59 +0000",17076,-2024,-4620,682,-57,132,0,5
"2017-10-15 16:08:59 +0000",18000,-148,-3492,527,-37,189,0,5
"2017-10-15 16:09:00 +0000",15120,404,-2420,794,-121,245,0,5
"2017-10-15 16:09:00 +0000",16916,1768,-3564,513,-42,82,0,5
"2017-10-15 16:09:00 +0000",16080,2440,-4312,434,14,182,0,5
"2017-10-15 16:09:00 +0000",16504,1780,-4448,266,214,213,0,5
"2017-10-15 16:09:00 +0000",15408,2112,-4136,202,303,31,0,5
"2017-10-15 16:09:00 +0000",15048,1640,-3560,-182,159,188,0,5
"2017-10-15 16:09:00 +0000",20108,-244,-3384,-429,-162,58,0,5
"2017-10-15 16:09:00 +0000",15120,1448,-2428,-439,-306,26,0,5
"2017-10-15 16:09:00 +0000",15548,-1992,-2400,-639,-108,85,0,5
"2017-10-15 16:09:00 +0000",17256,-2172,-3884,-323,-44,101,0,5
"2017-10-15 16:09:01 +0000",14932,-2004,-4400,-75,-35,35,0,5
"2017-10-15 16:09:01 +0000",15696,-1848,-4800,97,205,49,0,5
"2017-10-15 16:09:01 +0000",14752,-1252,-5056,229,90,149,0,5
"2017-10-15 16:09:01 +0000",15280,-2108,-4876,430,105,51,0,5
"2017-10-15 16:09:01 +0000",17456,232,-4508,693,-78,67,0,5
"2017-10-15 16:09:01 +0000",15504,-264,-3288,647,-126,223,0,5
"2017-10-15 16:09:01 +0000",15724,2376,-2428,757,122,38,0,5
"2017-10-15 16:09:01 +0000",16680,1372,-4448,714,80,74,0,5
"2017-10-15 16:09:01 +0000",15868,2400,-4416,656,11,96,0,5
"2017-10-15 16:09:02 +0000",15792,2992,-4120,581,149,195,0,5
"2017-10-15 16:09:02 +0000",15640,2960,-3932,199,165,97,0,5
"2017-10-15 16:09:02 +0000",14904,2988,-4036,-220,81,24,0,5
"2017-10-15 16:09:02 +0000",20928,-184,-4456,-538,14,107,0,5
"2017-10-15 16:09:02 +0000",14276,52,-2364,-665,-171,188,0,5
"2017-10-15 16:09:02 +0000",16896,-3496,-2664,-648,45,63,0,5
"2017-10-15 16:09:02 +0000",16268,-1956,-4064,-272,-25,122,0,5
"2017-10-15 16:09:02 +0000",14756,-2776,-4248,-72,11,69,0,5
"2017-10-15 16:09:02 +0000",15836,-1984,-4960,21,56,224,0,5
"2017-10-15 16:09:02 +0000",15648,-1796,-4768,140,154,68,0,5
"2017-10-15 16:09:03 +0000",14168,-2184,-4908,391,76,204,0,5
"2017-10-15 16:09:03 +0000",17928,88,-3160,591,14,73,0,5
"2017-10-15 16:09:03 +0000",15828,-796,-2828,599,-5,247,0,5
"2017-10-15 16:09:03 +0000",16828,2120,-2384,559,103,112,0,5
"2017-10-15 16:09:03 +0000",15628,984,-3720,709,31,249,0,5
"2017-10-15 16:09:03 +0000",16252,2468,-3344,981,-18,38,0,5
"2017-10-15 16:09:03 +0000",16028,2452,-3920,1112,25,87,0,5
"2017-10-15 16:09:03 +0000",15828,3200,-4268,789,4,60,0,5
"2017-10-15 16:09:03 +0000",17716,3816,-4124,394,41,117,0,5
"2017-10-15 16:09:04 +0000",17460,2424,-3320,152,-51,120,0,5
"2017-10-15 16:09:04 +0000",14948,280,-2628,-53,-87,61,0,5
"2017-10-15 16:09:04 +0000",16708,-2496,-2420,-74,58,155,0,5
"2017-10-15 16:09:04 +0000",16008,-2584,-4060,329,-45,246,0,5
"2017-10-15 16:09:04 +0000",15224,-2460,-4000,738,27,51,0,5
"2017-10-15 16:09:04 +0000",16044,-1240,-4484,676,57,247,0,5
"2017-10-15 16:09:04 +0000",15588,-1600,-4300,797,158,89,0,5
"2017-10-15 16:09:04 +0000",15268,-372,-3920,509,84,26,0,5
"2017-10-15 16:09:04 +0000",15072,756,-2572,272,98,9,0,5
"2017-10-15 16:09:04 +0000",17864,-468,-2380,-40,-157,179,0,5
"2017-10-15 16:09:05 +0000",16228,1232,-1156,-128,-32,207,0,5
"2017-10-15 16:09:05 +0000",18052,1392,-3056,-564,5,212,0,5
"2017-10-15 16:09:05 +0000",15892,3084,-2356,-633,26,16,0,5
"2017-10-15 16:09:05 +0000",15936,3444,-2876,-1037,67,242,0,5
"2017-10-15 16:09:05 +0000",16088,2696,-2940,-1267,-53,146,0,5
"2017-10-15 16:09:05 +0000",18928,320,-4456,-1784,-14,73,0,5
"2017-10-15 16:09:05 +0000",16360,-1084,-2484,-1517,269,51,0,5
"2017-10-15 16:09:05 +0000",15328,-2460,-3012,-1965,449,2,0,5
"2017-10-15 16:09:05 +0000",15464,-3244,-4684,-1689,54,141,0,5
"2017-10-15 16:09:05 +0000",15352,-3548,-4536,-1527,-108,27,0,5
"2017-10-15 16:09:06 +0000",16396,-2332,-4680,-1301,-39,234,0,5
"2017-10-15 16:09:06 +0000",15716,-2540,-5128,-1222,95,113,0,5
"2017-10-15 16:09:06 +0000",15328,-2920,-4756,-1168,157,141,0,5
"2017-10-15 16:09:06 +0000",17724,-2924,-4344,-985,2,96,0,5
"2017-10-15 16:09:06 +0000",14120,-400,-2284,-651,209,228,0,5
"2017-10-15 16:09:06 +0000",19548,2040,-3124,-962,-168,178,0,5
"2017-10-15 16:09:06 +0000",15776,2032,-3176,-891,-75,209,0,5
"2017-10-15 16:09:06 +0000",16280,3240,-2976,-1180,140,95,0,5
"2017-10-15 16:09:06 +0000",16212,1828,-3944,-1523,256,11,0,5
"2017-10-15 16:09:07 +0000",15860,1160,-3916,-1655,63,171,0,5
"2017-10-15 16:09:07 +0000",15328,308,-4080,-1641,54,121,0,5
"2017-10-15 16:09:07 +0000",18464,-72,-3492,-1476,-189,131,0,5
"2017-10-15 16:09:07 +0000",19044,-104,-2780,-1296,-18,180,0,5
"2017-10-15 16:09:07 +0000",13876,-156,-2024,-1862,43,204,0,5
"2017-10-15 16:09:07 +0000",17248,-2004,-5072,-1666,-160,88,0,5
"2017-10-15 16:09:07 +0000",14768,-2752,-5056,-1681,-56,154,0,5
"2017-10-15 16:09:07 +0000",16168,-4148,-4964,-1266,127,244,0,5
"2017-10-15 16:09:07 +0000",15092,-3752,-5032,-819,181,75,0,5
"2017-10-15 16:09:07 +0000",16048,-2612,-4164,-274,148,169,0,5
"2017-10-15 16:09:08 +0000",14664,-260,-2308,162,-58,233,0,5
"2017-10-15 16:09:08 +0000",17840,2172,-1672,175,-37,107,0,5
"2017-10-15 16:09:08 +0000",17064,2060,-3628,77,8,35,0,5
"2017-10-15 16:09:08 +0000",14304,2772,-2632,16,102,188,0,5
"2017-10-15 16:09:08 +0000",16480,2652,-3428,-153,22,87,0,5
"2017-10-15 16:09:08 +0000",15836,2928,-3396,-490,74,14,0,5
"2017-10-15 16:09:08 +0000",15988,3104,-3548,-789,-36,208,0,5
"2017-10-15 16:09:08 +0000",17332,1008,-3620,-944,9,182,0,5
"2017-10-15 16:09:08 +0000",14076,-2368,-912,-992,-34,10,0,5
"2017-10-15 16:09:09 +0000",17184,-2372,-3060,-869,-6,52,0,5
"2017-10-15 16:09:09 +0000",15164,-2160,-4420,-685,-78,71,0,5
"2017-10-15 16:09:09 +0000",14764,-4012,-3864,-336,147,90,0,5
"2017-10-15 16:09:09 +0000",15152,-2436,-4196,-7,91,151,0,5
"2017-10-15 16:09:09 +0000",14196,-2572,-3236,593,75,71,0,5
"2017-10-15 16:09:09 +0000",15968,140,-2064,751,85,177,0,5
"2017-10-15 16:09:09 +0000",18104,2596,-2096,873,36,43,0,5
"2017-10-15 16:09:09 +0000",14880,2964,-2092,685,58,20,0,5
"2017-10-15 16:09:09 +0000",16076,3316,-2240,494,74,161,0,5
"2017-10-15 16:09:09 +0000",17192,3104,-2828,373,189,246,0,5
"2017-10-15 16:09:10 +0000",14604,4216,-2112,139,121,60,0,5
"2017-10-15 16:09:10 +0000",15452,4600,-2484,-227,-168,236,0,5
"2017-10-15 16:09:10 +0000",17768,1740,-2864,-368,-111,229,0,5
"2017-10-15 16:09:10 +0000",15284,-2476,-1452,-603,-94,238,0,5
